brand,price,thickness,weight,screen_size,ppi,threads,ram,antiglare,touch_screen,cores,battery_capacity,battery_cell,hdmi,ethernet,multi_card_reader,thunderbolt,display_port,vga,backlit,fingerprint_sensor,usb2,usb3,typec,processor_gen,processor_brand,processor_model,graphics_brand,graphics_capacity,graphics_model,everyday_use,business,performance,gaming,hdd,ssd,popularity,quality_type,ppi_type,thickness_num,weight_num
MSI,59990,thick,heavy,15,140,12.0,8.0,0,0,6.0,53.5,3.0,1,1,0,0,0,0,1,0,0.0,0.0,1.0,7.0,amd,3,nvidia,4.0,rtx2050,1,0,0,0,,512.0,regular,low,medium,,2.25
MSI,109990,thick,heavy,17,141,16.0,16.0,1,0,8.0,53.5,3.0,1,1,0,0,0,0,1,0,1.0,2.0,1.0,7.0,amd,3,nvidia,8.0,rtx4060,0,0,1,0,,1024.0,regular,low,medium,25.2,2.7
MSI,109990,thick,heavy,15,141,16.0,16.0,1,0,8.0,53.5,3.0,1,1,0,0,0,0,1,0,1.0,2.0,1.0,7.0,amd,3,nvidia,8.0,rtx4060,0,0,1,0,,1024.0,regular,high,medium,24.9,2.25
MSI,49990,,medium,15,141,12.0,8.0,1,0,6.0,,3.0,1,1,0,0,0,0,1,0,0.0,3.0,1.0,12.0,intel,i5,nvidia,4.0,rtx2050,0,0,1,0,,512.0,regular,low,medium,,1.86
MSI,61990,,medium,15,141,16.0,16.0,1,0,8.0,,3.0,1,1,0,0,0,0,1,0,0.0,3.0,1.0,11.0,intel,i7,nvidia,4.0,rtx2050,0,0,1,0,,512.0,regular,high,medium,,1.86
Asus,50749,medium,medium,15,141,12.0,8.0,1,0,10.0,,3.0,1,0,0,0,0,0,1,0,1.0,2.0,1.0,12.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,regular,low,medium,19.9,1.7
MSI,100990,thick,heavy,15,141,16.0,16.0,1,0,8.0,53.5,3.0,1,1,0,0,0,0,1,0,1.0,2.0,1.0,7.0,amd,3,nvidia,6.0,rtx4050,0,0,1,0,,1024.0,regular,low,medium,24.9,2.25
MSI,100990,thick,heavy,17,141,16.0,16.0,1,0,8.0,53.5,3.0,1,1,0,0,0,0,1,0,1.0,2.0,1.0,7.0,amd,3,nvidia,6.0,rtx4050,0,0,1,0,,1024.0,regular,low,medium,25.2,2.7
MSI,84990,thick,heavy,15,141,12.0,16.0,1,0,6.0,53.5,3.0,1,1,0,0,0,0,1,0,1.0,2.0,1.0,7.0,amd,3,nvidia,6.0,rtx4050,0,0,1,0,,512.0,regular,low,medium,24.9,2.25
HP,65990,medium,lite,14,112,12.0,16.0,1,0,10.0,41.0,3.0,1,1,0,0,0,0,1,0,0.0,2.0,1.0,12.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0,regular,low,low,19.9,1.47
Dell,80990,slim,medium,16,138,16.0,16.0,1,0,12.0,54.0,4.0,1,1,1,0,0,0,1,1,0.0,2.0,1.0,12.0,intel,i5,nvidia,2.0,mx570,1,0,0,0,,512.0,regular,high,low,16.0,1.87
HP,72999,slim,medium,15,141,16.0,16.0,1,0,12.0,,,1,0,0,0,0,0,1,0,0.0,2.0,1.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,regular,low,medium,17.9,1.75
Lenovo,110990,slim,medium,14,157,16.0,16.0,1,0,12.0,52.5,3.0,1,1,0,1,0,0,1,0,0.0,2.0,2.0,12.0,intel,i7,intel,,Integrated,0,1,0,0,,512.0,regular,medium,high,18.0,1.53
MSI,60990,medium,lite,14,157,12.0,8.0,0,0,10.0,,3.0,1,0,0,0,0,0,1,0,2.0,1.0,1.0,12.0,intel,i7,intel,,Integrated,0,0,1,0,,512.0,regular,high,high,19.35,1.4
MSI,53990,medium,lite,14,157,12.0,16.0,0,0,10.0,,3.0,1,0,0,0,0,0,1,0,2.0,1.0,1.0,12.0,intel,i7,intel,,Integrated,0,0,1,0,,512.0,regular,high,high,19.35,1.4
MSI,82990,slim,lite,13,170,16.0,8.0,1,0,12.0,75.0,4.0,1,0,0,0,0,0,1,1,0.0,1.0,2.0,12.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,regular,medium,high,16.9,0.99
MSI,68490,medium,medium,15,141,12.0,16.0,1,0,6.0,52.4,3.0,1,1,0,1,0,0,1,0,0.0,3.0,1.0,11.0,intel,i5,nvidia,4.0,rtx3050,0,0,1,0,,512.0,regular,low,medium,21.7,1.86
MSI,52990,medium,medium,15,141,12.0,8.0,1,0,6.0,52.4,3.0,1,1,0,1,0,0,1,0,0.0,3.0,1.0,11.0,intel,i5,nvidia,4.0,rtx3050,0,0,1,0,,512.0,regular,low,medium,21.7,1.86
Dell,303490,medium,heavy,17,266,20.0,32.0,1,1,14.0,97.0,6.0,0,0,1,1,0,0,1,1,0.0,0.0,4.0,13.0,intel,i7,nvidia,8.0,rtx4060,1,0,0,0,,1024.0,regular,high,high,19.5,2.44
Dell,201990,slim,lite,13,164,16.0,32.0,1,1,12.0,55.0,3.0,0,0,0,0,0,0,1,1,0.0,0.0,2.0,13.0,intel,i7,intel,,Integrated,0,1,0,0,,1024.0,regular,medium,high,15.28,1.23
Dell,279490,slim,medium,15,290,20.0,32.0,1,1,14.0,86.0,6.0,0,0,1,1,0,0,1,1,0.0,0.0,3.0,13.0,intel,i7,nvidia,6.0,rtx4050,1,0,0,0,,1024.0,regular,medium,high,18.0,1.92
Lenovo,286200,,,16,189,32.0,32.0,1,0,24.0,99.9,4.0,1,1,0,1,0,0,1,0,0.0,4.0,2.0,13.0,intel,i9,nvidia,12.0,rtx4080,0,0,0,1,,1024.0,regular,medium,high,,
Lenovo,169175,,,16,189,16.0,16.0,1,0,8.0,80.0,4.0,1,1,0,1,0,0,1,0,0.0,4.0,2.0,7.0,amd,5,nvidia,8.0,rtx4060,0,0,0,1,,1024.0,regular,low,high,,
Lenovo,157544,,,16,141,16.0,16.0,1,0,12.0,99.9,4.0,1,0,1,1,0,0,1,0,0.0,3.0,2.0,13.0,intel,i5,nvidia,8.0,rtx4060,0,0,0,1,,1024.0,regular,high,medium,,
Lenovo,75999,medium,medium,14,157,12.0,8.0,1,0,10.0,45.0,,1,1,0,0,0,0,1,1,1.0,1.0,1.0,12.0,intel,i5,intel,,Integrated,0,1,0,0,,512.0,regular,medium,high,18.9,1.59
Lenovo,133000,medium,medium,14,157,12.0,16.0,1,0,10.0,45.0,,1,1,0,0,0,0,1,1,1.0,1.0,1.0,12.0,intel,i7,intel,,Integrated,0,1,0,0,,512.0,regular,low,high,18.9,1.59
LG,205000,slim,lite,16,189,16.0,8.0,0,1,12.0,80.0,,0,0,0,1,0,0,1,1,0.0,1.0,2.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,256.0,regular,medium,high,16.95,1.48
LG,142990,slim,lite,16,189,16.0,16.0,1,0,12.0,90.0,,1,0,0,1,0,0,1,1,0.0,2.0,2.0,13.0,intel,i7,nvidia,4.0,rtx3050,0,0,1,0,,1024.0,regular,high,high,16.8,1.3
LG,146990,slim,lite,17,147,16.0,16.0,1,0,12.0,90.0,,1,0,0,1,0,0,1,1,0.0,2.0,2.0,13.0,intel,i7,nvidia,4.0,rtx3050,0,0,1,0,,1024.0,regular,high,high,17.8,1.35
LG,89799,slim,medium,16,142,16.0,16.0,1,1,8.0,72.0,,1,0,0,0,0,0,1,1,0.0,2.0,1.0,7.0,amd,3,amd,,Integrated,0,0,1,0,,512.0,regular,high,medium,16.3,1.6
AXL,15990,,,15,141,2.0,4.0,1,0,2.0,18.5,2.0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,,intel,7,intel,,Integrated,0,0,1,0,,256.0,regular,low,medium,,
MSI,59990,medium,lite,14,157,16.0,16.0,1,0,8.0,39.3,3.0,1,0,0,0,0,0,1,0,2.0,1.0,1.0,7.0,amd,3,amd,,Integrated,0,0,1,0,,512.0,regular,high,high,19.35,1.4
Dell,40890,,medium,15,141,12.0,8.0,0,0,6.0,41.0,3.0,1,0,1,0,0,0,0,0,1.0,1.0,1.0,5.0,amd,5,amd,,Integrated,1,0,0,0,,512.0,regular,low,medium,,1.8
MSI,37990,medium,lite,14,157,8.0,16.0,1,0,6.0,,3.0,1,0,0,0,0,0,1,0,2.0,1.0,1.0,12.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0,regular,medium,high,19.35,1.4
Asus,63990,medium,lite,14,162,12.0,16.0,1,0,8.0,50.0,3.0,1,0,0,0,0,0,1,1,0.0,2.0,1.0,12.0,intel,i5,nvidia,4.0,rtx2050,0,0,1,0,,512.0,regular,low,high,18.9,1.4
Lenovo,35990,,medium,15,141,12.0,8.0,1,0,6.0,,2.0,1,1,0,0,0,0,0,0,1.0,1.0,1.0,5.0,amd,5,amd,,Integrated,0,0,1,0,,512.0,regular,medium,medium,,1.7
Lenovo,41490,,medium,15,141,12.0,8.0,1,0,6.0,45.0,3.0,1,1,1,0,0,0,0,1,2.0,2.0,0.0,5.0,amd,5,amd,,Integrated,0,0,1,0,,512.0,regular,low,medium,,1.7
Asus,53990,,medium,15,141,12.0,8.0,1,0,6.0,50.0,3.0,1,0,0,1,0,0,1,0,2.0,1.0,1.0,5.0,amd,5,nvidia,4.0,rtx2050,0,0,1,0,,512.0,popular,high,medium,,1.8
Asus,64990,,medium,15,141,16.0,16.0,1,0,8.0,50.0,3.0,1,0,0,1,0,0,1,0,2.0,1.0,1.0,5.0,amd,5,nvidia,4.0,rtx2050,0,0,1,0,,512.0,regular,low,medium,,1.8
HP,59990,thick,heavy,16,137,12.0,8.0,1,0,6.0,70.0,4.0,1,1,1,0,0,0,1,0,0.0,3.0,1.0,11.0,intel,i5,nvidia,4.0,gtx1650,0,0,0,1,,512.0,regular,high,low,23.3,2.47
Acer,51990,medium,heavy,15,141,12.0,16.0,0,0,8.0,,3.0,1,1,0,0,0,0,1,0,0.0,3.0,1.0,12.0,intel,i5,nvidia,4.0,gtx1650,0,0,1,0,,512.0,popular,low,medium,19.9,2.1
Asus,37990,medium,medium,14,157,4.0,8.0,1,0,2.0,37.0,2.0,1,0,0,0,0,0,0,1,2.0,1.0,1.0,11.0,intel,i3,intel,,Integrated,1,0,0,0,,512.0,regular,low,high,19.9,1.6
Lenovo,31499,medium,medium,15,147,8.0,8.0,1,0,4.0,,,1,1,1,0,0,0,0,0,0.0,2.0,1.0,7.0,amd,3,amd,,Integrated,0,0,1,0,,512.0,regular,medium,high,19.9,1.65
Asus,35990,,medium,15,141,4.0,8.0,1,0,2.0,37.0,2.0,1,0,0,0,0,0,1,0,2.0,1.0,1.0,11.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0,viral,medium,medium,,1.8
Asus,94990,slim,medium,15,212,16.0,16.0,1,0,12.0,,4.0,1,0,0,1,0,0,1,1,1.0,1.0,1.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,1024.0,regular,medium,high,17.9,1.7
Dell,208990,slim,medium,14,216,16.0,16.0,1,0,10.0,80.5,6.0,1,0,0,1,0,0,1,0,0.0,1.0,3.0,13.0,intel,i7,nvidia,6.0,rtx4050,0,0,0,1,,1024.0,regular,low,high,14.5,1.91
Lenovo,36990,,,15,141,8.0,8.0,1,0,6.0,38.0,2.0,1,1,0,0,0,0,0,0,1.0,1.0,1.0,12.0,intel,i3,intel,,Integrated,1,0,0,0,,512.0,regular,high,medium,,
Lenovo,74000,,,14,157,8.0,16.0,1,0,4.0,45.0,3.0,1,1,0,1,0,0,1,0,1.0,1.0,1.0,11.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,regular,medium,high,,
Lenovo,31990,medium,medium,15,147,8.0,8.0,1,0,4.0,38.0,,1,1,1,0,0,0,0,0,1.0,1.0,1.0,7.0,amd,3,amd,,Integrated,0,0,1,0,,512.0,popular,low,high,19.9,1.74
Lenovo,51999,,,15,141,12.0,8.0,1,0,10.0,38.0,2.0,1,1,0,0,0,0,0,0,1.0,1.0,1.0,12.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0,regular,high,medium,,
Lenovo,49990,,,14,157,12.0,8.0,1,0,10.0,38.0,2.0,1,1,0,0,0,0,0,0,1.0,1.0,1.0,12.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0,regular,high,high,,
Lenovo,36490,,,14,157,8.0,8.0,1,0,6.0,38.0,2.0,1,1,0,0,0,0,0,0,1.0,1.0,1.0,12.0,intel,i3,intel,,Integrated,1,0,0,0,,512.0,regular,medium,high,,
Acer,57990,,heavy,15,141,12.0,8.0,0,0,8.0,,3.0,1,1,0,0,0,0,1,1,0.0,3.0,1.0,12.0,intel,i5,nvidia,4.0,Integrated,0,0,1,0,,512.0,regular,high,medium,,2.1
Lenovo,35990,medium,medium,15,141,4.0,8.0,1,0,2.0,45.0,,1,0,1,0,0,0,1,0,1.0,1.0,1.0,11.0,intel,i3,intel,,Integrated,0,0,1,0,,256.0,regular,high,medium,19.9,1.65
Lenovo,61601,medium,medium,15,157,8.0,16.0,1,0,4.0,45.0,3.0,1,0,1,0,0,0,1,1,1.0,1.0,1.0,11.0,intel,i7,intel,,Integrated,0,0,1,0,,512.0,regular,low,high,19.9,1.65
Dell,67990,,medium,15,141,12.0,8.0,0,0,10.0,41.0,3.0,1,0,0,0,0,0,1,0,1.0,1.0,1.0,13.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0,regular,low,medium,,1.62
Lenovo,59990,medium,medium,15,141,16.0,16.0,1,0,8.0,45.0,3.0,1,1,1,0,0,0,0,0,2.0,2.0,0.0,5.0,amd,5,amd,,Integrated,0,0,1,0,,512.0,regular,low,medium,18.8,1.7
Acer,44990,medium,medium,15,141,8.0,8.0,1,0,4.0,36.0,3.0,1,1,1,0,0,0,0,0,1.0,2.0,1.0,11.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,regular,medium,medium,19.7,1.59
Gigabyte,164990,slim,lite,14,243,20.0,16.0,1,0,14.0,63.0,,1,0,0,1,0,0,1,0,0.0,1.0,2.0,13.0,intel,i7,nvidia,6.0,rtx4050,0,0,1,0,,1024.0,regular,low,high,17.0,1.49
Dell,304990,thick,heavy,15,141,20.0,32.0,0,0,14.0,87.0,6.0,1,0,0,1,0,0,1,0,0.0,0.0,1.0,12.0,intel,i9,nvidia,8.0,rtx3070ti,1,0,0,0,,1024.0,regular,medium,medium,,2.34
Dell,36490,medium,medium,15,141,4.0,8.0,1,0,2.0,,4.0,1,0,1,0,0,0,0,0,1.0,2.0,0.0,11.0,intel,i3,intel,,Integrated,1,0,0,0,,512.0,regular,low,medium,18.7,1.85
HP,44090,,medium,15,141,8.0,8.0,1,0,6.0,,3.0,1,0,1,0,0,0,0,0,0.0,2.0,1.0,12.0,intel,i3,intel,,Integrated,0,0,1,0,,1024.0,regular,low,medium,,1.69
Lenovo,41990,,medium,15,141,8.0,8.0,1,0,4.0,47.0,3.0,1,0,1,0,0,0,1,1,0.0,2.0,1.0,7.0,amd,5,amd,,Integrated,1,0,0,0,,512.0,regular,high,medium,,1.62
LG,124199,slim,lite,16,189,16.0,16.0,1,0,12.0,80.0,,1,0,0,1,0,0,1,1,0.0,2.0,2.0,13.0,intel,i7,intel,,Integrated,0,0,1,0,,512.0,regular,low,high,16.8,1.19
Lenovo,59990,thick,heavy,15,141,8.0,16.0,1,0,4.0,,3.0,1,1,0,0,0,0,1,0,0.0,2.0,1.0,11.0,intel,i5,nvidia,4.0,gtx1650,0,0,0,1,,512.0,regular,medium,medium,24.2,2.25
Lenovo,82990,slim,lite,14,157,12.0,16.0,1,1,10.0,52.5,,1,0,1,1,0,0,1,1,0.0,2.0,1.0,12.0,intel,i7,intel,,Integrated,0,0,1,0,,512.0,regular,medium,high,17.9,1.5
Lenovo,65990,medium,medium,15,157,12.0,8.0,1,0,10.0,45.0,3.0,1,1,1,1,0,0,1,1,1.0,2.0,1.0,12.0,intel,i5,intel,,Integrated,0,1,0,0,,512.0,regular,low,high,19.0,1.7
Infinix,66990,slim,medium,15,141,20.0,16.0,0,0,14.0,70.0,,1,0,0,0,0,0,1,1,2.0,2.0,0.0,13.0,intel,i7,intel,,Integrated,0,0,1,0,,512.0,regular,medium,medium,16.95,1.8
MSI,53990,medium,medium,15,141,12.0,16.0,1,0,6.0,52.4,3.0,1,1,0,1,0,0,1,0,0.0,3.0,1.0,11.0,intel,i5,nvidia,4.0,rtx2050,0,0,1,0,,512.0,regular,medium,medium,21.7,1.86
HP,56600,medium,lite,15,100,8.0,8.0,1,0,6.0,41.0,3.0,1,1,1,0,0,0,0,0,0.0,2.0,1.0,12.0,intel,i3,amd,,Integrated,1,0,0,0,,512.0,regular,low,low,19.9,1.47
LG,127000,,lite,14,162,16.0,8.0,1,1,12.0,72.0,,1,0,0,1,0,0,1,1,0.0,2.0,2.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,regular,low,high,,0.999
Dell,80990,medium,lite,14,157,8.0,8.0,1,0,4.0,,,1,0,1,0,0,0,0,0,0.0,2.0,2.0,11.0,intel,i5,intel,,Integrated,0,0,0,0,,512.0,regular,low,high,19.3,1.37
Lenovo,52990,,,14,141,12.0,8.0,1,0,10.0,45.0,,1,0,1,1,0,0,1,1,1.0,1.0,1.0,12.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0,regular,low,medium,,
Lenovo,73889,slim,medium,15,141,8.0,16.0,1,0,4.0,,3.0,1,0,1,0,0,0,1,0,0.0,2.0,1.0,,intel,i7,nvidia,2.0,mx450,0,0,1,0,,512.0,regular,medium,medium,17.9,1.7
HP,67999,thick,heavy,16,137,12.0,8.0,1,0,6.0,70.0,4.0,1,1,1,0,0,0,1,0,0.0,3.0,1.0,11.0,intel,i5,nvidia,4.0,gtx1650,0,0,0,1,,512.0,regular,low,low,23.5,2.46
Dell,173990,thick,heavy,16,141,,32.0,1,0,14.0,,6.0,1,1,0,0,0,0,1,0,0.0,3.0,1.0,13.0,intel,i7,nvidia,8.0,rtx4060,0,0,0,1,,1024.0,regular,medium,medium,22.3,2.87
Dell,163790,thick,heavy,16,141,,16.0,1,0,14.0,,6.0,1,1,0,0,0,0,1,0,0.0,3.0,1.0,13.0,intel,i7,nvidia,8.0,rtx4060,0,0,0,1,,1024.0,regular,low,medium,22.3,2.87
HP,29490,slim,lite,14,112,4.0,8.0,1,0,4.0,,3.0,1,1,1,0,0,0,0,0,0.0,2.0,1.0,,intel,7,intel,,Integrated,1,0,0,0,,512.0,regular,high,low,17.0,1.41
Lenovo,38889,medium,medium,15,141,4.0,8.0,1,0,2.0,45.0,3.0,1,0,1,0,0,0,0,0,1.0,1.0,1.0,11.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0,regular,medium,medium,19.9,1.65
Acer,34990,medium,medium,15,141,8.0,8.0,1,0,6.0,45.0,3.0,1,1,0,0,0,0,0,0,1.0,2.0,0.0,12.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0,regular,low,medium,19.8,1.78
Dell,76490,,,14,162,12.0,8.0,1,1,10.0,54.0,3.0,1,0,1,1,0,0,1,1,1.0,1.0,1.0,13.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0,regular,low,high,,
Infinix,48990,slim,lite,14,157,8.0,16.0,0,0,4.0,50.0,,1,0,0,0,0,0,1,0,0.0,2.0,2.0,11.0,intel,i7,intel,,Integrated,1,0,0,0,,512.0,regular,high,high,14.8,1.24
Dell,66499,,medium,15,141,12.0,16.0,1,0,10.0,41.0,3.0,1,0,1,1,0,0,1,1,1.0,2.0,0.0,12.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0,regular,medium,medium,,1.65
Dell,72450,,,14,141,12.0,16.0,1,0,10.0,54.0,4.0,1,0,1,0,0,0,1,0,0.0,2.0,1.0,13.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0,regular,low,medium,,
Dell,81989,,,14,141,12.0,16.0,1,0,10.0,54.0,4.0,1,0,1,0,0,0,1,1,0.0,2.0,1.0,13.0,intel,i7,intel,,Integrated,1,0,0,0,,512.0,regular,medium,medium,,
HP,76990,,heavy,15,141,16.0,16.0,1,0,8.0,,4.0,1,1,1,0,0,0,1,0,0.0,3.0,1.0,5.0,amd,5,nvidia,4.0,rtx3050,0,0,1,0,,512.0,regular,medium,medium,,2.37
Asus,26990,,medium,15,141,2.0,8.0,1,0,2.0,42.0,3.0,1,0,0,0,0,0,1,0,1.0,1.0,1.0,,intel,7,intel,,Integrated,0,0,1,0,,256.0,popular,low,medium,,1.57
Dell,63990,,medium,15,141,12.0,8.0,0,0,10.0,41.0,3.0,1,0,0,0,0,0,1,0,1.0,2.0,0.0,13.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0,regular,medium,medium,,1.9
HP,47990,medium,lite,14,157,16.0,8.0,1,0,8.0,45.0,3.0,1,1,0,0,0,0,1,1,0.0,3.0,1.0,5.0,amd,5,amd,,Integrated,0,1,0,0,,512.0,regular,high,high,19.9,1.37
MSI,247999,medium,heavy,17,178,20.0,32.0,1,0,14.0,90.0,3.0,1,1,1,1,0,0,1,1,0.0,1.0,2.0,13.0,intel,i9,nvidia,8.0,rtx4070,0,0,1,0,,1024.0,regular,medium,high,19.0,2.49
Dell,93990,medium,heavy,16,142,12.0,8.0,1,1,10.0,86.0,6.0,1,0,1,1,0,0,1,1,0.0,2.0,2.0,13.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0,regular,low,medium,18.99,2.11
Dell,43750,medium,medium,15,141,4.0,8.0,1,0,2.0,41.0,3.0,1,1,1,0,0,0,0,0,1.0,2.0,0.0,11.0,intel,i3,intel,,Integrated,1,0,0,0,1024.0,0.0,regular,low,medium,19.0,1.69
HP,54990,,heavy,15,141,12.0,8.0,1,0,6.0,,4.0,1,1,1,0,0,0,1,0,0.0,3.0,1.0,5.0,amd,5,amd,4.0,rx5600m,0,0,1,0,,512.0,popular,low,medium,,2.37
HP,68990,slim,medium,15,141,12.0,16.0,1,0,10.0,41.0,3.0,1,0,0,0,0,0,1,0,0.0,2.0,1.0,12.0,intel,5,intel,,Integrated,1,0,0,0,,512.0,regular,low,medium,17.9,1.69
Lenovo,35418,,,14,157,8.0,8.0,1,0,6.0,38.0,2.0,1,1,0,0,0,0,0,0,1.0,1.0,1.0,12.0,intel,i3,intel,,Integrated,1,0,0,0,,512.0,regular,high,high,,
MSI,89990,thick,heavy,15,141,16.0,16.0,1,0,10.0,53.5,3.0,1,1,0,0,0,0,1,0,1.0,2.0,1.0,12.0,intel,i7,nvidia,6.0,rtx3050,0,0,1,0,,1024.0,regular,low,medium,24.9,2.25
MSI,79990,thick,heavy,15,141,12.0,16.0,1,0,8.0,53.5,3.0,1,1,0,0,0,0,1,0,1.0,2.0,1.0,12.0,intel,i5,nvidia,6.0,rtx3050,0,0,1,0,,1024.0,regular,low,medium,24.9,2.25
MSI,85990,thick,heavy,15,141,16.0,8.0,1,0,10.0,53.5,3.0,1,1,0,0,0,0,1,0,1.0,2.0,1.0,12.0,intel,i7,nvidia,6.0,rtx3050,0,0,1,0,,512.0,regular,low,medium,24.9,2.25
HP,28990,slim,medium,15,112,2.0,8.0,0,0,2.0,41.0,3.0,1,0,1,0,0,0,0,0,0.0,2.0,1.0,,intel,5,intel,,Integrated,0,0,1,0,,512.0,regular,medium,low,17.9,1.69
Acer,48990,,heavy,15,141,12.0,8.0,1,0,8.0,,3.0,1,1,0,1,0,0,1,0,0.0,3.0,1.0,12.0,intel,i5,nvidia,4.0,gtx1650,0,0,0,1,,512.0,popular,medium,medium,,2.1
Acer,28990,medium,medium,14,112,8.0,8.0,0,0,4.0,,3.0,1,1,0,0,0,0,0,0,0.0,2.0,1.0,3.0,amd,3,amd,,Integrated,1,0,0,0,,512.0,regular,low,low,20.9,1.6
Acer,24990,medium,lite,14,112,4.0,8.0,0,0,2.0,36.0,3.0,1,1,0,0,0,0,0,0,0.0,2.0,1.0,3.0,amd,3,amd,,Integrated,1,0,0,0,,512.0,popular,low,low,20.9,1.5
Acer,107399,slim,lite,16,283,16.0,16.0,1,0,8.0,,,1,0,0,0,0,0,1,0,0.0,2.0,2.0,7.0,amd,7,amd,,Integrated,0,0,1,0,,1024.0,regular,high,high,12.95,1.23
Dell,149490,thick,heavy,15,141,,16.0,1,0,14.0,,6.0,1,1,0,0,0,0,1,0,0.0,3.0,1.0,13.0,intel,i7,nvidia,8.0,rtx4060,0,0,0,1,,512.0,regular,low,medium,26.9,2.65
Dell,115490,thick,heavy,15,141,,16.0,1,0,14.0,56.0,3.0,1,1,0,0,0,0,1,0,0.0,3.0,1.0,13.0,intel,i7,nvidia,6.0,rtx3050,0,0,0,1,,512.0,regular,low,medium,26.9,2.65
Dell,117990,thick,heavy,15,141,,16.0,1,0,14.0,,,1,1,0,0,0,0,1,0,0.0,3.0,1.0,13.0,intel,i7,nvidia,6.0,rtx4050,0,0,0,1,,512.0,regular,high,medium,26.9,2.65
Dell,88480,thick,heavy,15,141,16.0,8.0,1,0,10.0,56.0,3.0,1,1,0,0,0,0,1,0,0.0,3.0,1.0,13.0,intel,i5,nvidia,6.0,rtx3050,0,0,0,1,,512.0,regular,medium,medium,26.9,2.65
Acer,62990,slim,lite,14,157,12.0,16.0,1,0,10.0,50.0,3.0,1,0,0,1,0,0,1,1,0.0,2.0,1.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,regular,high,high,17.9,1.5
Acer,58990,,medium,15,141,12.0,16.0,0,0,10.0,50.0,3.0,1,0,0,0,0,0,1,0,0.0,2.0,1.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,regular,low,medium,,1.75
Acer,49990,slim,lite,14,157,8.0,16.0,1,0,6.0,50.0,3.0,1,0,0,1,0,0,1,1,0.0,2.0,1.0,13.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0,regular,medium,high,17.9,1.5
Asus,110000,thick,heavy,15,141,16.0,16.0,1,0,8.0,90.0,,1,1,1,1,0,0,1,0,0.0,2.0,2.0,6.0,amd,7,nvidia,6.0,rtx3060,0,0,0,1,,1024.0,regular,low,medium,22.4,3.0
Asus,129990,thick,heavy,15,141,20.0,16.0,1,0,14.0,90.0,4.0,1,1,0,1,0,0,1,0,0.0,2.0,2.0,13.0,intel,i7,nvidia,6.0,rtx4050,0,0,1,0,,512.0,regular,low,medium,22.4,2.2
Asus,197990,medium,medium,14,216,16.0,32.0,1,0,8.0,76.0,4.0,1,0,0,1,0,0,1,1,0.0,2.0,2.0,7.0,amd,7,nvidia,8.0,rtx4060,0,0,0,1,,1024.0,regular,medium,high,18.5,1.65
Acer,59990,slim,medium,14,157,12.0,8.0,1,0,10.0,50.0,3.0,1,1,0,1,0,0,1,1,0.0,2.0,1.0,13.0,intel,i5,nvidia,4.0,rtx2050,1,0,0,0,,512.0,regular,medium,high,17.8,1.56
Acer,61999,slim,medium,14,157,12.0,16.0,1,0,10.0,50.0,3.0,1,1,0,1,0,0,1,1,0.0,2.0,1.0,13.0,intel,i5,nvidia,4.0,rtx2050,1,0,0,0,,512.0,regular,medium,high,17.8,1.56
Asus,225960,thick,heavy,17,170,32.0,16.0,1,0,16.0,90.0,4.0,1,1,0,1,0,0,1,0,0.0,2.0,2.0,7.0,amd,5,nvidia,8.0,rtx4070,0,0,0,1,,1024.0,regular,high,high,30.8,2.8
Asus,133990,thick,heavy,15,141,20.0,16.0,1,0,14.0,90.0,4.0,1,1,0,1,0,0,1,0,0.0,2.0,2.0,13.0,intel,i7,nvidia,6.0,rtx4050,0,0,1,0,,1024.0,regular,high,medium,22.4,2.2
Asus,266990,medium,medium,14,216,16.0,32.0,1,0,8.0,76.0,4.0,1,0,0,1,0,0,1,1,0.0,2.0,2.0,7.0,amd,7,nvidia,12.0,rtx4080,0,0,0,1,,1024.0,regular,medium,high,18.5,1.65
