,brand,price,thickness,weight,screen_size,ppi,threads,ram,antiglare,touch_screen,cores,battery_capacity,battery_cell,hdmi,ethernet,multi_card_reader,thunderbolt,display_port,vga,backlit,fingerprint_sensor,usb2,usb3,typec,processor_gen,processor_brand,processor_model,graphics_brand,graphics_capacity,graphics_model,everyday_use,business,performance,gaming,hdd,ssd,popularity,quality_type,ppi_type
129,Lenovo,57990,,heavy,15,141,8.0,8,1,0,4.0,45.0,3.0,1,1,0,0,0,0,1,0,0.0,2.0,1.0,5.0,amd,5,nvidia,4.0,rtx2050,0,0,0,1,,512.0,regular,low,medium
130,HP,25999,medium,lite,14,112,8.0,8,1,0,4.0,41.0,3.0,1,1,1,0,0,0,0,0,0.0,2.0,1.0,5.0,amd,3,amd,,Integrated,1,0,0,0,,512.0,popular,low,low
131,Honor,34990,,,14,141,12.0,8,0,0,6.0,,3.0,1,0,0,0,0,0,1,1,1.0,1.0,1.0,5.0,amd,5,amd,,Integrated,0,0,1,0,,512.0,popular,low,medium
132,Lenovo,30790,medium,medium,15,147,8.0,8,1,0,4.0,,,1,1,1,0,0,0,0,0,1.0,2.0,1.0,5.0,amd,3,amd,,Integrated,0,0,1,0,,512.0,popular,low,high
133,Asus,61990,thick,heavy,15,141,12.0,16,1,0,6.0,,4.0,1,1,0,1,0,0,1,0,0.0,3.0,1.0,11.0,intel,i5,nvidia,4.0,rtx3050,0,0,0,1,,512.0,regular,medium,medium
134,Apple,94990,slim,lite,13,224,,8,0,0,8.0,52.6,,0,0,0,1,1,0,1,0,0.0,0.0,2.0,,apple,M2,apple,,Integrated,0,0,1,0,,256.0,popular,high,high
135,Samsung,63990,slim,medium,15,141,12.0,16,1,0,10.0,,,0,0,0,0,0,0,1,1,2.0,0.0,2.0,12.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,popular,medium,medium
136,Asus,11990,thick,lite,11,135,2.0,4,1,0,2.0,,3.0,0,0,1,0,0,0,0,0,0.0,2.0,2.0,,intel,7,intel,,Integrated,0,0,1,0,64.0,0.0,popular,low,low
137,Realme,32990,slim,lite,14,157,4.0,8,1,0,2.0,,,0,0,0,0,0,0,1,1,0.0,1.0,2.0,11.0,intel,i3,intel,,Integrated,1,0,0,0,,256.0,viral,medium,high
138,Lenovo,44690,,medium,15,141,6.0,8,1,0,5.0,47.0,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,13.0,intel,i3,intel,,Integrated,0,1,0,0,,512.0,regular,low,medium
139,Acer,36990,medium,medium,15,141,4.0,16,1,0,2.0,36.0,3.0,1,1,1,0,0,0,0,0,1.0,2.0,1.0,11.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0,regular,medium,medium
140,Lenovo,94990,slim,lite,14,243,16.0,16,0,1,8.0,,4.0,1,0,0,1,0,0,1,1,0.0,1.0,2.0,7.0,amd,3,amd,,Integrated,0,0,1,0,,1024.0,regular,high,high
141,Asus,74990,,lite,14,323,16.0,16,0,1,12.0,63.0,3.0,1,0,0,1,0,0,1,1,0.0,1.0,2.0,12.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,regular,low,high
142,Acer,57990,medium,heavy,15,141,12.0,16,1,0,8.0,50.0,3.0,1,1,0,0,0,0,1,1,0.0,3.0,1.0,12.0,intel,i5,nvidia,4.0,rtx2050,0,0,0,1,,512.0,regular,high,medium
143,Lenovo,399999,,,16,236,32.0,32,1,0,24.0,99.0,,1,1,1,1,0,0,1,0,0.0,2.0,3.0,13.0,intel,i9,nvidia,16.0,rtx4090,0,0,0,1,,1024.0,regular,low,high
144,Lenovo,34990,medium,medium,15,157,8.0,8,1,0,6.0,,3.0,1,0,1,0,0,0,0,0,1.0,1.0,1.0,12.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0,regular,low,high
145,Dell,56340,slim,medium,15,141,8.0,8,1,0,4.0,,3.0,1,0,1,0,0,0,0,0,1.0,2.0,0.0,11.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0,regular,low,medium
146,Asus,70990,,heavy,15,141,16.0,16,1,0,8.0,90.0,4.0,1,1,0,0,0,0,1,0,0.0,3.0,1.0,11.0,intel,i7,nvidia,4.0,rtx3050,0,0,0,1,,512.0,regular,high,medium
147,Dell,61990,,medium,15,141,12.0,16,0,0,10.0,,3.0,1,0,1,0,0,0,1,0,1.0,1.0,1.0,12.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0,regular,high,medium
148,Acer,48999,medium,medium,15,141,8.0,16,1,0,4.0,40.0,3.0,1,0,0,0,0,0,0,0,0.0,2.0,1.0,7.0,amd,5,amd,,Integrated,1,0,0,0,,512.0,regular,low,medium
149,Lenovo,60990,,lite,14,157,12.0,16,1,0,8.0,56.6,,1,0,0,0,0,0,1,0,0.0,2.0,2.0,12.0,intel,i5,intel,,Integrated,1,0,0,0,,1024.0,regular,high,high
150,Wings,27990,medium,medium,15,141,8.0,8,1,0,4.0,17.85,,1,0,0,0,0,0,1,0,1.0,2.0,1.0,11.0,intel,i3,intel,,Integrated,0,1,0,0,,512.0,regular,high,medium
151,MSI,54990,medium,medium,15,141,12.0,16,1,0,6.0,52.4,3.0,1,1,0,1,0,0,1,0,0.0,3.0,1.0,11.0,intel,i5,nvidia,4.0,rtx2050,0,0,1,0,1024.0,0.0,regular,high,medium
152,HP,23490,,medium,15,100,2.0,4,1,0,2.0,41.0,3.0,1,1,1,0,0,0,0,0,0.0,2.0,1.0,3.0,amd,3,amd,,Integrated,1,0,0,0,,256.0,regular,medium,low
153,HP,131254,,,16,141,16.0,16,1,0,8.0,41.0,6.0,1,1,0,0,0,0,1,0,0.0,2.0,2.0,7.0,amd,7,nvidia,8.0,rtx4060,0,0,0,1,,1024.0,popular,high,medium
154,MSI,51990,medium,medium,15,141,12.0,16,1,0,6.0,52.4,3.0,1,1,0,0,0,0,1,0,0.0,3.0,1.0,12.0,intel,i5,nvidia,4.0,rtx2050,0,0,1,0,,512.0,regular,medium,medium
155,HP,89999,thick,heavy,16,137,16.0,16,1,0,8.0,70.0,4.0,1,1,1,0,0,0,1,0,0.0,3.0,1.0,7.0,amd,7,nvidia,4.0,rtx3050,0,0,0,1,,1024.0,regular,low,low
156,Lenovo,44990,,medium,15,141,8.0,16,1,0,4.0,47.0,3.0,1,0,1,0,0,0,1,1,0.0,2.0,1.0,7.0,amd,5,amd,,Integrated,1,0,0,0,,512.0,regular,low,medium
157,Dell,62990,,medium,15,141,12.0,8,1,0,10.0,41.0,3.0,1,1,1,0,0,0,0,0,1.0,1.0,1.0,13.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0,regular,medium,medium
158,Lenovo,114990,,,15,184,,16,1,0,,60.0,3.0,1,1,0,1,0,0,1,0,0.0,3.0,1.0,13.0,intel,i7,nvidia,8.0,rtx4060,0,0,0,1,,512.0,regular,low,high
159,Acer,36990,slim,medium,15,141,8.0,16,1,0,6.0,,3.0,1,1,0,1,0,0,1,0,0.0,2.0,2.0,12.0,intel,i3,intel,,Integrated,0,0,0,1,,512.0,regular,low,medium
160,Dell,71989,medium,medium,14,141,12.0,16,1,0,10.0,54.0,4.0,1,0,1,0,0,0,1,1,0.0,2.0,1.0,13.0,intel,i5,intel,,Integrated,1,0,0,0,,1024.0,regular,low,medium
161,Lenovo,62990,thick,heavy,15,141,12.0,8,1,0,6.0,45.0,3.0,1,1,0,0,0,0,1,0,0.0,2.0,1.0,5.0,amd,5,nvidia,4.0,rtx3050,0,0,0,1,,512.0,popular,low,medium
162,HP,83990,medium,medium,15,141,12.0,16,1,1,10.0,51.0,3.0,1,0,1,1,0,0,1,0,0.0,2.0,2.0,12.0,intel,i5,intel,,Integrated,0,1,0,0,,512.0,regular,low,medium
163,Chuwi,22490,,lite,14,280,4.0,8,0,0,2.0,46.2,,1,0,0,0,0,0,0,0,0.0,2.0,1.0,10.0,intel,i3,intel,,Integrated,1,0,0,0,,512.0,popular,medium,high
164,Dell,42990,thick,medium,15,141,12.0,8,1,0,6.0,41.0,3.0,1,1,1,0,0,0,1,0,1.0,1.0,1.0,5.0,amd,5,amd,,Integrated,1,0,0,0,,512.0,regular,low,medium
165,Infinix,89990,slim,medium,15,141,20.0,32,1,0,14.0,70.0,,1,0,0,0,1,0,1,1,2.0,2.0,0.0,13.0,intel,i9,intel,,Integrated,0,0,1,0,,1024.0,regular,low,medium
166,Ninkear,56000,thick,medium,16,186,16.0,32,1,0,8.0,83.0,,1,1,0,0,0,0,1,0,0.0,0.0,2.0,7.0,amd,3,amd,,Integrated,1,0,0,0,,2048.0,regular,medium,high
167,Ultimus,23990,,lite,14,156,4.0,8,1,0,2.0,17.85,,1,0,0,0,0,0,0,0,0.0,2.0,1.0,10.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0,regular,high,high
168,Acer,89990,thick,heavy,15,141,16.0,16,1,0,10.0,,,1,1,0,0,0,0,1,0,0.0,3.0,1.0,12.0,intel,i7,nvidia,6.0,rtx4050,0,0,0,1,,512.0,regular,medium,medium
169,AXL,12989,,,14,156,2.0,4,1,0,2.0,18.5,2.0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,,intel,7,intel,,Integrated,0,0,1,0,,256.0,popular,low,high
171,Infinix,34990,slim,lite,14,157,8.0,16,0,0,4.0,50.0,,1,0,0,0,0,0,1,0,0.0,2.0,2.0,11.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0,regular,medium,high
172,Acer,36990,medium,medium,15,141,8.0,8,0,0,6.0,,3.0,1,0,0,0,0,0,0,0,0.0,2.0,0.0,13.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0,regular,medium,medium
173,Xiaomi,43990,,,14,243,16.0,8,1,0,12.0,6.0,,1,0,0,1,0,0,1,0,1.0,2.0,1.0,12.0,intel,i5,intel,,Integrated,0,1,0,0,,512.0,regular,high,high
174,HP,89500,slim,lite,14,157,12.0,16,0,1,10.0,43.0,3.0,1,0,0,0,0,0,1,1,0.0,2.0,1.0,13.0,intel,i7,intel,,Integrated,1,0,0,0,,512.0,regular,medium,high
175,Acer,64990,slim,lite,14,243,16.0,16,1,0,12.0,65.0,4.0,1,0,0,0,0,0,1,1,0.0,2.0,2.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,regular,high,high
176,Acer,129990,thick,heavy,16,142,24.0,16,1,0,16.0,90.0,4.0,1,1,0,1,0,0,1,0,0.0,3.0,2.0,13.0,intel,i7,nvidia,8.0,rtx4060,0,0,1,0,,1024.0,regular,low,medium
177,Acer,114990,thick,heavy,16,142,24.0,16,1,0,16.0,90.0,4.0,1,1,0,1,0,0,1,0,0.0,3.0,2.0,13.0,intel,i7,nvidia,6.0,rtx4050,0,0,1,0,,1024.0,regular,medium,medium
178,Acer,99990,,heavy,16,142,20.0,16,1,0,14.0,90.0,4.0,1,1,0,1,0,0,1,0,0.0,3.0,2.0,13.0,intel,i5,nvidia,6.0,rtx4050,0,0,1,0,,512.0,regular,medium,medium
179,HP,44990,slim,medium,15,141,8.0,8,1,0,6.0,41.0,3.0,1,0,1,0,0,0,1,0,0.0,2.0,1.0,12.0,intel,i3,intel,,Integrated,1,0,0,0,,512.0,popular,low,medium
180,HP,72799,thick,heavy,15,137,12.0,16,1,0,8.0,70.0,4.0,1,1,1,0,0,0,1,0,0.0,2.0,1.0,12.0,intel,i5,nvidia,4.0,rtx3050,0,0,0,1,,512.0,regular,high,low
181,HP,35990,slim,,15,100,4.0,8,1,0,2.0,41.0,3.0,1,0,1,0,0,0,0,0,0.0,2.0,1.0,11.0,intel,i3,intel,,Integrated,0,1,0,0,,512.0,regular,low,low
182,HP,75999,,,15,137,12.0,16,1,0,8.0,52.5,3.0,1,1,1,0,0,0,1,0,0.0,3.0,1.0,12.0,intel,i5,nvidia,4.0,rtx3050,0,0,0,1,,512.0,regular,low,low
183,Asus,69990,medium,lite,14,162,16.0,16,0,1,8.0,,3.0,1,0,0,0,0,0,1,1,1.0,1.0,1.0,5.0,amd,5,amd,,Integrated,1,0,0,0,,512.0,regular,low,high
184,Asus,56990,medium,lite,14,162,16.0,8,1,0,12.0,70.0,3.0,1,0,0,0,0,0,1,1,1.0,1.0,2.0,12.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,popular,medium,high
186,Asus,49990,slim,medium,15,141,8.0,16,1,0,4.0,,,1,0,0,0,0,0,1,0,1.0,1.0,1.0,7.0,amd,5,amd,,Integrated,0,0,1,0,,512.0,regular,low,medium
187,Acer,32990,medium,medium,15,141,8.0,8,1,0,8.0,40.0,3.0,1,1,0,0,0,0,0,0,0.0,2.0,1.0,,intel,i3,intel,,Integrated,1,0,0,0,,512.0,popular,low,medium
188,Acer,64990,thick,heavy,15,141,12.0,8,1,0,6.0,57.0,4.0,1,1,0,1,0,0,1,0,0.0,3.0,1.0,7.0,amd,3,nvidia,4.0,rtx3050,1,0,0,0,,512.0,regular,low,medium
189,Asus,44990,slim,medium,15,141,8.0,16,1,0,4.0,45.0,,1,0,0,0,0,0,0,0,1.0,1.0,1.0,7.0,amd,5,amd,,Integrated,0,0,1,0,,512.0,regular,low,medium
191,Asus,39990,slim,medium,15,141,8.0,8,1,0,4.0,,,1,0,0,0,0,0,1,0,1.0,1.0,1.0,7.0,amd,3,amd,,Integrated,0,0,1,0,,512.0,popular,low,medium
192,Lenovo,39990,medium,lite,14,157,8.0,8,1,0,6.0,,,1,0,1,0,0,0,1,1,1.0,1.0,1.0,12.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0,regular,low,high
193,MSI,308990,medium,heavy,17,255,20.0,32,1,0,14.0,,4.0,1,1,1,1,0,0,1,1,0.0,2.0,2.0,12.0,intel,i9,nvidia,16.0,Integrated,0,0,0,1,,2048.0,regular,medium,high
194,Infinix,26990,medium,medium,15,141,4.0,8,1,0,2.0,50.0,,1,0,0,0,0,0,1,0,0.0,2.0,2.0,10.0,intel,i3,intel,,Integrated,1,0,0,0,,512.0,popular,low,medium
195,Infinix,26990,medium,medium,15,141,4.0,8,1,0,2.0,50.0,,1,0,0,0,0,0,1,0,0.0,2.0,2.0,10.0,intel,i3,intel,,Integrated,1,0,0,0,,256.0,viral,low,medium
196,HP,37990,slim,medium,15,141,4.0,8,1,0,2.0,41.0,3.0,1,0,1,0,0,0,1,0,0.0,2.0,1.0,11.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0,popular,low,medium
197,HP,51990,slim,medium,15,141,8.0,8,1,0,4.0,41.0,3.0,1,0,1,0,0,0,1,0,0.0,2.0,1.0,11.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,viral,medium,medium
198,Asus,53990,medium,medium,16,283,12.0,16,1,0,6.0,,,1,0,0,0,0,0,1,1,1.0,2.0,1.0,5.0,amd,5,amd,,Integrated,0,0,0,1,,512.0,regular,medium,high
199,Dell,108000,,medium,14,112,12.0,8,0,0,10.0,,4.0,1,1,1,0,0,0,1,1,1.0,2.0,1.0,12.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0,regular,medium,low
202,Dell,44550,,medium,15,147,8.0,8,1,0,4.0,41.0,3.0,1,0,1,0,0,0,0,0,1.0,1.0,1.0,7.0,amd,5,amd,,Integrated,1,0,0,0,,512.0,regular,low,high
204,HP,143000,medium,medium,16,142,12.0,16,1,0,10.0,51.0,3.0,1,0,0,0,0,0,1,1,0.0,2.0,2.0,12.0,intel,i7,intel,,Integrated,1,0,0,0,,1024.0,regular,medium,medium
205,Acer,42990,,medium,15,141,8.0,8,1,0,6.0,50.0,3.0,1,0,0,1,0,0,1,0,0.0,2.0,1.0,13.0,intel,i3,intel,,Integrated,1,0,0,0,,512.0,regular,high,medium
206,Dell,354490,medium,heavy,17,266,20.0,32,1,1,14.0,97.0,6.0,0,0,1,1,0,0,1,1,0.0,0.0,4.0,13.0,intel,i9,nvidia,8.0,rtx4070,1,0,0,0,,1024.0,regular,low,high
207,Lenovo,33900,medium,medium,15,141,8.0,8,1,0,6.0,,2.0,1,1,0,0,0,0,0,0,1.0,1.0,1.0,12.0,intel,i3,intel,,Integrated,1,0,0,0,,512.0,regular,high,medium
208,HP,66999,slim,medium,15,141,16.0,16,1,0,8.0,,3.0,1,0,0,0,0,0,1,0,0.0,2.0,1.0,7.0,amd,3,amd,,Integrated,1,0,0,0,,512.0,regular,medium,medium
210,Dell,89990,slim,medium,16,138,12.0,16,1,0,10.0,54.0,4.0,1,1,1,0,0,0,1,1,0.0,2.0,1.0,13.0,intel,i7,intel,12.0,Integrated,1,0,0,0,,512.0,regular,high,low
211,Lenovo,31990,medium,medium,15,147,8.0,8,1,0,4.0,,,1,1,1,0,0,0,0,0,0.0,2.0,1.0,7.0,amd,3,amd,,Integrated,0,0,1,0,,512.0,regular,medium,high
212,Lenovo,172990,,,16,184,20.0,32,1,0,14.0,,3.0,1,1,0,1,0,0,1,0,0.0,3.0,2.0,13.0,intel,i7,nvidia,16.0,rtx4090,0,0,0,1,,1024.0,regular,high,high
213,MSI,292990,medium,medium,16,283,20.0,32,1,0,14.0,99.9,4.0,1,1,0,0,0,0,1,1,0.0,1.0,2.0,13.0,intel,i9,nvidia,8.0,rtx4070,0,0,1,0,,1024.0,regular,low,high
214,Acer,47990,medium,heavy,15,141,12.0,8,1,0,8.0,,3.0,1,1,0,1,0,0,1,0,0.0,3.0,1.0,12.0,intel,i5,nvidia,4.0,gtx1650,0,0,0,1,,512.0,popular,low,medium
215,HP,66150,slim,medium,15,141,16.0,16,1,0,12.0,41.0,,1,0,0,0,0,0,1,0,0.0,2.0,1.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,regular,medium,medium
216,Asus,131990,thick,heavy,15,141,16.0,16,1,0,8.0,,4.0,1,1,0,1,0,0,1,0,0.0,2.0,2.0,7.0,amd,7,nvidia,6.0,rtx4050,0,0,0,1,,1024.0,regular,medium,medium
217,Asus,179990,thick,heavy,16,189,32.0,16,1,0,24.0,,4.0,1,1,0,1,0,0,1,0,0.0,2.0,2.0,13.0,intel,i9,nvidia,8.0,rtx4060,0,0,0,1,,1024.0,regular,medium,high
218,Asus,79990,medium,medium,16,142,12.0,16,1,0,8.0,63.0,3.0,1,0,1,0,0,0,1,1,0.0,2.0,1.0,12.0,intel,i5,nvidia,4.0,rtx3050,0,0,1,0,,512.0,popular,medium,medium
219,HP,41490,slim,medium,15,141,8.0,8,1,0,6.0,,3.0,1,0,0,0,0,0,1,0,0.0,2.0,1.0,12.0,intel,i3,intel,,Integrated,1,0,0,0,,512.0,regular,low,medium
220,MSI,76990,thick,heavy,15,141,12.0,16,1,0,8.0,53.5,3.0,1,1,0,0,0,0,1,0,1.0,2.0,1.0,12.0,intel,i5,nvidia,6.0,rtx3050,0,0,1,0,,512.0,regular,low,medium
222,Asus,79990,medium,lite,14,162,16.0,16,1,0,12.0,50.0,3.0,1,0,0,0,0,0,1,1,0.0,2.0,1.0,13.0,intel,i5,nvidia,4.0,rtx2050,0,0,1,0,,512.0,regular,medium,high
223,Asus,87990,medium,medium,16,283,16.0,16,1,0,12.0,50.0,3.0,1,0,1,0,0,0,1,1,0.0,2.0,1.0,13.0,intel,i5,nvidia,4.0,rtx3050,0,0,0,1,,512.0,regular,medium,high
224,Asus,59519,,heavy,17,127,12.0,8,1,0,6.0,48.0,3.0,1,1,0,1,0,0,1,0,0.0,3.0,1.0,11.0,intel,i5,nvidia,4.0,rtx2050,0,0,0,1,,512.0,popular,medium,low
225,Asus,61990,thick,heavy,15,141,12.0,16,1,0,6.0,48.0,4.0,1,1,0,1,0,0,1,0,0.0,3.0,1.0,11.0,intel,i5,nvidia,4.0,rtx2050,0,0,0,1,,512.0,regular,medium,medium
227,HP,54990,thick,heavy,15,137,12.0,8,1,0,6.0,52.5,3.0,1,1,1,0,0,0,1,0,0.0,2.0,1.0,5.0,amd,5,nvidia,4.0,gtx1650,0,0,0,1,,512.0,regular,low,low
228,Asus,159990,medium,medium,16,236,20.0,16,1,0,14.0,96.0,6.0,1,1,0,1,0,0,1,1,0.0,2.0,2.0,13.0,intel,i9,nvidia,6.0,rtx4050,1,0,0,0,,1024.0,regular,high,high
230,Realme,40990,slim,lite,14,185,8.0,8,1,0,4.0,,,0,0,0,1,0,0,1,1,0.0,1.0,2.0,11.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,popular,low,high
231,HP,109990,thick,heavy,15,141,20.0,16,1,0,14.0,70.0,4.0,1,1,1,0,0,0,1,0,0.0,3.0,1.0,13.0,intel,i7,nvidia,6.0,rtx4050,0,0,0,1,,512.0,regular,high,medium
232,Acer,84000,thick,heavy,15,141,16.0,16,1,0,8.0,57.0,4.0,1,1,0,0,0,0,1,0,0.0,3.0,1.0,7.0,amd,3,nvidia,4.0,rtx3050,1,0,0,0,,512.0,regular,high,medium
235,Asus,64990,medium,medium,15,141,16.0,16,1,0,12.0,,3.0,1,0,0,0,0,0,1,0,1.0,2.0,1.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,regular,low,medium
236,Lenovo,24551,,,15,141,2.0,8,0,0,2.0,,,1,1,0,0,0,0,0,0,1.0,1.0,1.0,,intel,7,intel,,Integrated,1,0,0,0,,256.0,popular,low,medium
237,Honor,40990,slim,medium,15,141,12.0,16,0,0,6.0,56.0,3.0,1,0,0,0,0,0,1,1,1.0,1.0,1.0,5.0,amd,5,amd,,Integrated,0,0,1,0,,512.0,popular,medium,medium
239,HP,41490,,medium,15,141,12.0,8,1,0,6.0,41.0,3.0,1,0,1,0,0,0,0,0,0.0,2.0,1.0,5.0,amd,5,amd,,Integrated,0,0,1,0,,512.0,popular,low,medium
240,HP,45790,,medium,15,141,8.0,8,1,0,4.0,41.0,3.0,1,0,0,0,0,0,0,0,0.0,2.0,1.0,7.0,amd,5,amd,,Integrated,0,0,1,0,,512.0,regular,high,medium
241,HP,56990,thick,heavy,15,137,12.0,8,1,0,6.0,52.5,3.0,1,1,1,0,0,0,1,0,0.0,2.0,1.0,5.0,amd,5,amd,4.0,rx6500m,0,0,0,1,,512.0,regular,high,low
242,HP,42990,slim,lite,14,157,8.0,8,1,0,6.0,41.0,3.0,1,0,1,0,0,0,1,0,0.0,2.0,1.0,12.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0,popular,low,high
243,Asus,429990,medium,heavy,16,283,32.0,32,1,0,16.0,90.0,4.0,1,1,0,1,0,0,1,0,0.0,2.0,2.0,7.0,amd,5,nvidia,16.0,rtx4090,0,0,0,1,,2048.0,regular,medium,high
245,Acer,30990,medium,medium,15,141,8.0,8,1,0,8.0,40.0,3.0,1,1,0,0,0,0,0,0,0.0,2.0,1.0,,intel,i3,intel,,Integrated,1,0,0,0,,256.0,popular,low,medium
247,MSI,116990,thick,heavy,15,141,16.0,16,1,0,10.0,53.5,3.0,1,1,0,0,0,0,1,0,1.0,2.0,1.0,13.0,intel,i7,nvidia,8.0,rtx4060,0,0,1,0,,1024.0,regular,medium,medium
250,HP,67990,thick,heavy,15,137,12.0,16,1,0,8.0,52.5,3.0,1,1,1,0,0,0,1,0,0.0,2.0,1.0,12.0,intel,i5,nvidia,4.0,gtx1650,0,0,0,1,,512.0,regular,high,low
251,Samsung,89990,slim,medium,15,157,12.0,16,1,0,10.0,54.0,,1,0,0,0,0,0,1,1,0.0,2.0,2.0,13.0,intel,i7,intel,,Integrated,0,1,0,0,,512.0,popular,medium,high
252,Samsung,76990,slim,medium,15,157,12.0,16,1,0,10.0,54.0,,1,0,0,0,0,0,1,1,0.0,2.0,2.0,13.0,intel,i5,intel,,Integrated,0,1,0,0,,512.0,popular,medium,high
253,Asus,42990,,,15,141,12.0,8,1,0,10.0,,3.0,1,0,0,0,0,0,1,0,1.0,2.0,1.0,12.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0,popular,low,medium
254,MSI,154990,thick,heavy,17,127,20.0,16,1,0,14.0,90.0,4.0,1,1,0,0,0,0,1,0,1.0,2.0,1.0,13.0,intel,i7,nvidia,8.0,rtx4070,0,0,1,0,,1024.0,regular,medium,low
256,Samsung,281990,slim,medium,16,157,20.0,32,1,0,14.0,,,1,0,0,1,0,0,1,1,0.0,1.0,2.0,13.0,intel,i9,nvidia,,rtx4070,0,1,0,0,,1024.0,regular,low,high
257,Lenovo,46990,medium,medium,15,157,12.0,16,1,0,6.0,65.0,,1,0,1,0,0,0,1,1,1.0,1.0,1.0,5.0,amd,5,amd,,Integrated,0,0,1,0,,512.0,viral,medium,high
258,Samsung,163990,slim,medium,16,212,16.0,16,1,1,12.0,76.0,,1,0,0,1,0,0,1,1,0.0,1.0,2.0,13.0,intel,i7,intel,,Integrated,1,0,0,0,,512.0,regular,low,high
259,Samsung,138990,slim,lite,15,141,16.0,16,1,1,12.0,68.0,,1,0,0,1,0,0,1,1,0.0,1.0,2.0,13.0,intel,i7,intel,,Integrated,1,0,0,0,,1024.0,regular,low,medium
260,Samsung,109990,slim,lite,13,166,12.0,16,1,1,10.0,61.0,,1,0,0,1,0,0,1,1,0.0,1.0,2.0,13.0,intel,i7,intel,,Integrated,1,0,0,0,,512.0,regular,low,high
261,Asus,34000,medium,medium,15,141,4.0,8,1,0,2.0,37.0,2.0,1,0,0,0,0,0,1,1,2.0,1.0,1.0,11.0,intel,i3,intel,,Integrated,1,0,0,0,,512.0,regular,medium,medium
262,Primebook,12990,medium,lite,11,135,,4,0,0,8.0,,,0,1,0,0,0,0,0,0,0.0,2.0,0.0,,mediatek,7,arm,,Integrated,0,0,0,0,128.0,0.0,popular,low,low
263,HP,56490,thick,heavy,15,137,12.0,8,1,0,6.0,52.5,3.0,1,1,1,0,0,0,1,0,0.0,2.0,1.0,5.0,amd,5,amd,4.0,rx6500m,0,0,0,1,,512.0,regular,low,low
264,HP,67990,slim,medium,15,141,16.0,16,1,0,12.0,41.0,3.0,1,0,0,0,0,0,1,0,0.0,2.0,1.0,12.0,intel,i5,intel,,Integrated,0,1,0,0,,512.0,popular,low,medium
265,Apple,199900,slim,medium,14,254,,16,1,0,10.0,70.0,,1,0,1,1,0,0,1,0,0.0,0.0,3.0,,apple,M2,apple,,Integrated,0,0,1,0,,512.0,regular,low,high
266,HP,84844,slim,lite,13,255,12.0,16,1,1,10.0,,4.0,0,0,0,1,0,0,1,0,0.0,2.0,2.0,12.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,regular,medium,high
267,Acer,69000,medium,heavy,15,141,16.0,16,0,0,12.0,50.0,3.0,1,1,0,1,0,0,1,1,0.0,3.0,1.0,12.0,intel,i5,nvidia,4.0,rtx3050,1,0,0,0,,512.0,regular,low,medium
268,HP,65439,slim,lite,14,141,12.0,16,1,0,10.0,43.0,3.0,1,0,0,0,0,0,1,1,2.0,0.0,1.0,12.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,popular,low,medium
271,Lenovo,59990,,lite,14,157,12.0,8,1,0,10.0,45.0,3.0,1,0,0,0,0,0,1,1,1.0,1.0,1.0,12.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0,regular,low,high
272,Lenovo,67990,medium,medium,14,157,12.0,8,1,0,10.0,,3.0,1,1,0,0,0,0,1,1,1.0,1.0,1.0,12.0,intel,i5,intel,,Integrated,0,1,0,0,,512.0,regular,medium,high
273,Dell,54990,,medium,15,141,12.0,8,1,0,10.0,41.0,3.0,1,0,1,1,0,0,0,0,1.0,2.0,0.0,12.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0,regular,low,medium
275,Asus,62990,medium,lite,14,157,16.0,16,1,1,12.0,42.0,3.0,1,0,0,0,0,0,1,1,1.0,2.0,1.0,12.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,regular,low,high
276,MSI,86800,thick,heavy,16,191,20.0,16,1,0,14.0,53.5,3.0,1,1,0,0,0,0,1,0,1.0,2.0,1.0,12.0,intel,i7,nvidia,4.0,Integrated,0,0,1,0,,1024.0,regular,low,high
